trajectory_id,participant_id,sample_index,x,y,time,start_x,start_y,target_x,target_y,canvas_width,canvas_height,sample_interval_ms,session_id,source_type,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
8bae564a,P13,0,115,388,0.0,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,1,115,388,0.0018810840047081001,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,2,115,388,0.009902584002702497,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,3,115,388,0.015687833998526912,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,4,115,388,0.021643166997819208,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,5,115,388,0.02763362500263611,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,6,115,388,0.03361137500178302,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,7,115,388,0.0395203340012813,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,8,115,388,0.04494095900008688,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,9,115,388,0.05088120900472859,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,10,115,387,0.05691070899774786,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,11,115,387,0.06682862500019837,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,12,115,387,0.07279374999779975,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,13,115,387,0.07830787500279257,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,14,115,386,0.08423358399886638,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,15,116,386,0.09392729200044414,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,16,116,385,0.09995404200162739,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,17,116,384,0.11639495900453767,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,18,116,383,0.1296193750022212,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,19,117,382,0.13543583400314674,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,20,117,381,0.1444352920007077,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,21,117,380,0.1499735840043286,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,22,118,378,0.16052837500319583,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,23,118,377,0.16585116700298386,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,24,119,375,0.17798583400144707,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,25,119,374,0.1837840000007418,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,26,120,372,0.19354854200355476,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,27,120,371,0.1992942920041969,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,28,121,368,0.20997404200170422,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,29,121,367,0.21573458400234813,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,30,122,364,0.22659691700391704,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,31,123,363,0.23237183399760397,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,32,124,360,0.24315170900081284,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,33,125,357,0.2536272090001148,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,34,127,352,0.2697396250005113,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,35,129,347,0.283933500002604,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,36,131,342,0.30069279199960874,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,37,137,331,0.3314029169996502,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,38,138,327,0.34022645900404314,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,39,140,324,0.3491987090019393,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,40,144,317,0.3662505840038648,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,41,147,312,0.38018975000159116,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,42,149,310,0.38652954200370004,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,43,152,305,0.39761920899763936,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,44,153,304,0.4028285840031458,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,45,156,299,0.41376570900320075,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,46,158,297,0.4190164169995114,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,47,162,292,0.434765875004814,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,48,167,286,0.4507957090027048,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,49,172,280,0.4664384589996189,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,50,178,275,0.482635084001231,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,51,184,269,0.5000030840019463,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,52,190,264,0.5157257090031635,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,53,196,260,0.5298849590035388,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,54,198,258,0.5357734999997774,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,55,203,255,0.5475155840031221,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,56,205,253,0.552803042002779,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,57,211,250,0.5677640420035459,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,58,218,246,0.5841358750039944,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,59,224,242,0.6006849170007627,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,60,229,240,0.6120278340022196,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,61,232,239,0.617786458999035,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,62,235,237,0.6263902499995311,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,63,237,236,0.6321928340039449,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,64,242,234,0.6431242500038934,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,65,244,233,0.6488782919986988,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,66,256,229,0.6785126670001773,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,67,262,227,0.6953503750046366,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
8bae564a,P13,68,268,225,0.7115477090046625,118,404,312,217,906,606,5,session_11,bot_smart_jerk,2887675641,1.0,155.1441124735623,235.27128746954253,0.0,bots_v1
