trajectory_id,participant_id,sample_index,x,y,time,start_x,start_y,target_x,target_y,canvas_width,canvas_height,sample_interval_ms,session_id,source_type,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
c94747ac,P12,0,594,433,0.0,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
c94747ac,P12,1,594,433,0.0012247500053490512,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
c94747ac,P12,2,594,433,0.007104584001353942,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
c94747ac,P12,3,594,433,0.012916042003780603,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
c94747ac,P12,4,594,433,0.01866912500554463,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
c94747ac,P12,5,594,433,0.024407917000644375,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
c94747ac,P12,6,594,432,0.030144542004563846,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
c94747ac,P12,7,594,432,0.03535925000323914,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
c94747ac,P12,8,594,432,0.041123917006189004,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
c94747ac,P12,9,593,431,0.04640770900005009,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
c94747ac,P12,10,593,431,0.05183754199970281,591,432,384,268,906,606,5,session_11,bot_smart_full,397045704,1.0,540.9731919514602,284.3523011526871,0.0,bots_v1
