sample_index,time,x,y,session_id,participant_id,source_type,start_x,start_y,target_x,target_y,sample_interval_ms,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
0,0.0,333,375,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
1,0.004981,333,375,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
2,0.010137,333,374,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
3,0.015049,333,374,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
4,0.019807,333,374,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
5,0.024523,333,373,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
6,0.029654,332,373,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
7,0.034556,332,373,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
8,0.039416,332,372,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
9,0.044582,332,372,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
10,0.04958,332,372,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
11,0.054356,332,371,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
12,0.059415,332,371,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
13,0.064219,332,371,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
14,0.068979,332,370,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
15,0.074135,331,370,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
16,0.07932,331,369,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
17,0.08443,331,369,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
18,0.089622,331,369,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
19,0.094505,331,368,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
20,0.099264,331,368,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
21,0.104149,331,368,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
22,0.108943,331,367,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
23,0.113757,331,367,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
24,0.118488,331,367,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
25,0.12331,331,366,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
26,0.128148,330,366,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
27,0.133411,330,366,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
28,0.138477,330,365,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
29,0.143429,330,365,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
30,0.148512,330,364,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
31,0.153655,330,364,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
32,0.158953,330,364,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
33,0.164143,330,363,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
34,0.169274,330,363,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
35,0.174134,329,362,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
36,0.178926,329,362,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
37,0.183871,329,361,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
38,0.189061,329,361,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
39,0.194046,329,360,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
40,0.198816,329,360,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
41,0.203899,328,359,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
42,0.208873,328,359,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
43,0.213624,328,358,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
44,0.218399,328,358,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
45,0.223133,328,357,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
46,0.228427,328,357,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
47,0.233454,328,356,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
48,0.238328,328,356,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
49,0.243443,328,355,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
50,0.248339,328,355,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
51,0.253109,328,354,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
52,0.258216,327,353,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
53,0.263036,327,353,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
54,0.267846,327,352,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
55,0.273146,327,351,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
56,0.278424,327,350,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
57,0.283129,326,350,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
58,0.288233,326,349,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
59,0.293374,326,348,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
60,0.29828,325,347,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
61,0.303358,325,346,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
62,0.308583,325,345,session_14,P13,bot_adversarial,333,375,429,55,5,43781,1.0,275.8117269132242,183.44351807396728,0.0,bots_v1
