sample_index,time,x,y,session_id,participant_id,source_type,start_x,start_y,target_x,target_y,sample_interval_ms,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
0,0.0,55,220,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
1,0.004942,56,220,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
2,0.010129,56,220,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
3,0.015347,57,220,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
4,0.020311,57,220,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
5,0.025591,58,220,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
6,0.03044,58,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
7,0.035316,59,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
8,0.040584,59,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
9,0.045816,60,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
10,0.050789,60,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
11,0.055894,61,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
12,0.06108,61,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
13,0.066089,62,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
14,0.071381,62,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
15,0.076665,63,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
16,0.081923,64,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
17,0.086717,64,219,session_14,P06,bot_adversarial,55,220,555,369,5,42822,1.0,342.003377365839,170.32759273208387,0.0,bots_v1
