sample_index,time,x,y,session_id,participant_id,source_type,start_x,start_y,target_x,target_y,sample_interval_ms,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
0,0.0,547,279,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
1,0.005183,547,279,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
2,0.010216,546,279,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
3,0.015349,546,279,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
4,0.020426,545,279,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
5,0.025429,545,278,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
6,0.030459,544,278,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
7,0.035716,544,278,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
8,0.04048,543,278,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
9,0.045387,543,278,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
10,0.050293,542,278,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
11,0.055249,542,278,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
12,0.060354,541,278,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
13,0.065059,541,278,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
14,0.069921,540,278,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
15,0.074678,540,277,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
16,0.079459,539,277,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
17,0.08459,539,277,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
18,0.089724,538,277,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
19,0.094816,538,277,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
20,0.099554,538,277,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
21,0.104808,537,277,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
22,0.110013,536,277,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
23,0.11521,536,276,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
24,0.120477,535,276,session_14,P11,bot_adversarial,547,279,101,412,5,43507,1.0,286.29160145328217,219.04928006138235,0.0,bots_v1
