sample_index,time,x,y,session_id,participant_id,source_type,start_x,start_y,target_x,target_y,sample_interval_ms,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
0,0.0,509,154,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
1,0.004938,509,154,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
2,0.009658,509,155,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
3,0.014825,509,155,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
4,0.019863,509,156,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
5,0.025046,509,156,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
6,0.029879,509,157,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
7,0.034618,509,157,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
8,0.039807,508,158,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
9,0.044851,508,158,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
10,0.049775,508,159,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
11,0.054715,508,159,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
12,0.059428,508,159,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
13,0.064567,508,160,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
14,0.069411,508,160,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
15,0.074537,508,161,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
16,0.079483,508,161,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
17,0.084282,508,162,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
18,0.089483,508,162,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
19,0.094549,508,163,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
20,0.099462,508,163,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
21,0.104639,508,164,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
22,0.109919,508,164,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
23,0.114771,507,165,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
24,0.120046,507,165,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
25,0.125169,507,166,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
26,0.129955,507,166,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
27,0.134778,507,167,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
28,0.139817,507,167,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
29,0.145094,507,168,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
30,0.149927,507,168,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
31,0.154757,507,169,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
32,0.159503,506,169,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
33,0.164227,506,170,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
34,0.169133,506,170,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
35,0.174341,506,171,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
36,0.17938,506,172,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
37,0.184531,506,172,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
38,0.1894,506,173,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
39,0.194166,506,173,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
40,0.199292,506,174,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
41,0.204077,506,175,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
42,0.209166,506,176,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
43,0.214111,506,176,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
44,0.219365,505,177,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
45,0.224365,505,178,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
46,0.229145,505,178,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
47,0.233944,505,179,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
48,0.239216,505,180,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
49,0.244157,505,181,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
50,0.249279,504,181,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
51,0.253986,504,182,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
52,0.258937,504,183,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
53,0.263874,504,184,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
54,0.268869,503,185,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
55,0.273862,503,185,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
56,0.278923,503,186,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
57,0.284077,503,187,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
58,0.288808,503,188,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
59,0.293969,502,189,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
60,0.298693,502,191,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
61,0.303705,502,192,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
62,0.308426,502,193,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
63,0.313376,502,194,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
64,0.318253,502,196,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
65,0.323464,501,197,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
66,0.328551,501,198,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
67,0.33328,501,200,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
68,0.338568,501,202,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
69,0.343451,500,203,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
70,0.348425,500,205,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
71,0.353589,499,206,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
72,0.358347,499,208,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
73,0.363553,498,210,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
74,0.368695,498,212,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
75,0.373676,497,214,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
76,0.378641,496,216,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
77,0.383489,496,218,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
78,0.388348,495,220,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
79,0.393318,494,223,session_14,P02,bot_adversarial,509,154,250,540,5,42274,1.0,471.34439383957425,408.6261606332895,0.0,bots_v1
