sample_index,time,x,y,session_id,participant_id,source_type,start_x,start_y,target_x,target_y,sample_interval_ms,bot_seed,planned_duration_s,control_x,control_y,noise_amplitude_px,generator_version
0,0.0,352,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
1,0.004937,352,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
2,0.009826,353,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
3,0.014654,353,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
4,0.019519,353,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
5,0.024795,353,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
6,0.029807,354,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
7,0.034624,354,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
8,0.039788,354,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
9,0.044874,355,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
10,0.049698,355,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
11,0.05446,355,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
12,0.059232,355,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
13,0.064185,356,179,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
14,0.068967,356,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
15,0.074118,356,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
16,0.078928,357,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
17,0.083897,357,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
18,0.089019,357,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
19,0.094211,358,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
20,0.099153,358,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
21,0.104234,358,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
22,0.109304,358,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
23,0.114199,359,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
24,0.119073,359,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
25,0.123886,359,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
26,0.128931,360,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
27,0.133733,360,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
28,0.138641,360,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
29,0.143748,361,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
30,0.148844,361,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
31,0.153785,361,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
32,0.158909,362,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
33,0.164134,362,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
34,0.169085,362,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
35,0.174304,363,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
36,0.179442,363,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
37,0.184596,364,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
38,0.189867,364,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
39,0.195114,364,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
40,0.200125,365,180,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
41,0.205101,365,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
42,0.20997,366,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
43,0.214963,366,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
44,0.219884,367,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
45,0.224647,367,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
46,0.229363,368,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
47,0.234364,368,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
48,0.239461,368,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
49,0.244755,369,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
50,0.249464,370,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
51,0.254577,370,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
52,0.259742,371,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
53,0.264592,371,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
54,0.269774,372,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
55,0.274878,372,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
56,0.279916,373,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
57,0.28488,374,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
58,0.289872,374,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
59,0.294733,375,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
60,0.299662,375,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
61,0.304473,376,181,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
62,0.309177,377,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
63,0.314369,378,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
64,0.319424,379,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
65,0.324293,380,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
66,0.329527,380,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
67,0.334449,381,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
68,0.339288,382,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
69,0.344314,384,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
70,0.349339,385,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
71,0.35449,386,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
72,0.359617,387,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
73,0.364403,388,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
74,0.369633,390,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
75,0.374366,391,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
76,0.379484,392,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
77,0.384253,394,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
78,0.389189,395,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
79,0.393897,397,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
80,0.398626,398,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
81,0.403753,400,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
82,0.408813,402,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
83,0.413843,404,182,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
84,0.418611,407,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
85,0.423489,409,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
86,0.428464,411,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
87,0.433356,414,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
88,0.43826,417,183,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
89,0.443405,420,184,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
90,0.448443,424,184,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
91,0.453503,427,184,session_14,P08,bot_adversarial,352,179,638,99,5,43096,1.0,512.8988101625172,202.98824633099906,0.0,bots_v1
